Wavelength,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12
1418.000000,0.000000,0.201660,0.000000,0.119423,0.128523,0.000000,0.022170,0.322091,0.232117,0.369449,0.103138,0.283038
1419.000000,0.000000,0.200670,0.000000,0.120809,0.126223,0.000000,0.017394,0.322012,0.233878,0.368839,0.103557,0.285066
1420.000000,0.000000,0.201664,0.000000,0.121417,0.129785,0.000000,0.022072,0.322374,0.235020,0.368546,0.104413,0.283705
1421.000000,0.000000,0.202575,0.000000,0.121826,0.129372,0.000000,0.022230,0.324048,0.235609,0.370277,0.106934,0.287376
1422.000000,0.000000,0.203468,0.000000,0.120250,0.129513,0.000000,0.022404,0.325595,0.234553,0.367928,0.106547,0.285538
1423.000000,0.000000,0.203800,0.000000,0.121149,0.129175,0.000714,0.023505,0.322176,0.237261,0.367233,0.109176,0.286531
1424.000000,0.000000,0.204273,0.000000,0.121454,0.129189,0.002541,0.023646,0.327625,0.238680,0.370059,0.108249,0.288630
1425.000000,0.000000,0.203332,0.000000,0.122976,0.129602,0.005671,0.024586,0.325567,0.240585,0.369954,0.108301,0.288009
1426.000000,0.000000,0.204724,0.000000,0.120127,0.130662,0.004597,0.024196,0.326515,0.239344,0.369021,0.109403,0.289807
1427.000000,0.000000,0.203942,0.000000,0.120897,0.131086,0.004301,0.026549,0.326102,0.240519,0.368969,0.111127,0.287488
1428.000000,0.000000,0.204658,0.000000,0.124831,0.130484,0.007942,0.026448,0.327168,0.241951,0.372937,0.110146,0.289858
1429.000000,0.000000,0.204845,0.000000,0.121991,0.131951,0.011364,0.026860,0.328027,0.243589,0.371818,0.112879,0.291593
1430.000000,0.000000,0.205084,0.000000,0.120629,0.131228,0.012850,0.027488,0.327478,0.244574,0.371745,0.114110,0.293208
1431.000000,0.000000,0.207871,0.000000,0.122211,0.131127,0.013612,0.028858,0.328442,0.246301,0.374311,0.116052,0.293861
1432.000000,0.000000,0.208052,0.000000,0.120316,0.132171,0.015471,0.029456,0.331181,0.245830,0.373549,0.119044,0.294765
1433.000000,0.000000,0.208920,0.000000,0.123634,0.130971,0.018656,0.029082,0.329218,0.248649,0.374726,0.118485,0.296179
1434.000000,0.000075,0.208584,0.000000,0.124527,0.132938,0.019939,0.030971,0.332012,0.248842,0.372226,0.117873,0.296653
1435.000000,0.000000,0.209944,0.000000,0.123146,0.131554,0.023932,0.030966,0.332025,0.250809,0.372656,0.120283,0.295125
1436.000000,0.003976,0.208048,0.000000,0.123942,0.132475,0.025278,0.033544,0.332284,0.254063,0.374975,0.122896,0.299829
1437.000000,0.005170,0.211335,0.000000,0.125706,0.131905,0.027388,0.033583,0.336088,0.252391,0.375274,0.124196,0.298695
1438.000000,0.007997,0.211330,0.000000,0.123416,0.134184,0.029630,0.032741,0.334055,0.254976,0.376626,0.127229,0.301019
1439.000000,0.010317,0.212479,0.000000,0.124242,0.136418,0.033068,0.036599,0.334795,0.255477,0.374279,0.128097,0.302085
1440.000000,0.013302,0.212948,0.000000,0.125746,0.135153,0.035308,0.033088,0.336673,0.258429,0.377161,0.129629,0.303173
1441.000000,0.015406,0.212313,0.000000,0.125644,0.136388,0.037968,0.036770,0.337045,0.260876,0.378009,0.130071,0.303266
1442.000000,0.019756,0.212550,0.000000,0.126537,0.138583,0.040486,0.036396,0.338793,0.261576,0.378531,0.133004,0.303700
1443.000000,0.020628,0.214099,0.000000,0.126013,0.137133,0.042810,0.039952,0.339932,0.262892,0.377777,0.132650,0.305925
1444.000000,0.025035,0.216153,0.000000,0.127947,0.136472,0.044460,0.039317,0.341018,0.265963,0.379302,0.136179,0.309062
1445.000000,0.026112,0.217069,0.000000,0.128049,0.137128,0.047406,0.039281,0.341681,0.266613,0.378620,0.136616,0.308115
1446.000000,0.029581,0.215813,0.000000,0.129223,0.138284,0.050415,0.040832,0.342139,0.268770,0.379725,0.137159,0.310026
1447.000000,0.031485,0.217014,0.000000,0.129358,0.138188,0.055577,0.041423,0.344534,0.270353,0.379608,0.140928,0.312684
1448.000000,0.035956,0.218097,0.000000,0.129857,0.138808,0.054891,0.042882,0.344842,0.268466,0.380534,0.143479,0.312614
1449.000000,0.039916,0.219298,0.000000,0.128703,0.140904,0.058573,0.043922,0.345532,0.272987,0.381702,0.143438,0.314488
1450.000000,0.041386,0.219137,0.000000,0.131149,0.141505,0.061865,0.044573,0.348593,0.273722,0.382111,0.147185,0.316514
1451.000000,0.044281,0.219930,0.000000,0.130839,0.139399,0.064258,0.046678,0.348086,0.275721,0.382509,0.145759,0.318129
1452.000000,0.046398,0.221390,0.000000,0.131522,0.140800,0.068449,0.047892,0.350403,0.279788,0.382641,0.148023,0.318223
1453.000000,0.050334,0.223165,0.000000,0.133261,0.141732,0.069896,0.047605,0.351650,0.279712,0.386580,0.150889,0.320845
1454.000000,0.052036,0.222772,0.000000,0.132023,0.143377,0.072813,0.048050,0.352829,0.283763,0.384802,0.152491,0.322545
1455.000000,0.055795,0.224715,0.000000,0.134627,0.144508,0.076718,0.051133,0.353357,0.282254,0.386321,0.154030,0.322322
1456.000000,0.060025,0.226772,0.000000,0.135257,0.146657,0.080580,0.052473,0.353795,0.284377,0.384925,0.156673,0.325266
1457.000000,0.064216,0.225299,0.000000,0.135105,0.144083,0.083051,0.053794,0.354866,0.288028,0.388737,0.157858,0.325795
1458.000000,0.068812,0.227284,0.000000,0.133914,0.144729,0.084387,0.054742,0.355824,0.288733,0.388245,0.159880,0.328100
1459.000000,0.068526,0.229407,0.000000,0.133252,0.146331,0.087360,0.056893,0.355041,0.291194,0.388335,0.162374,0.330166
1460.000000,0.073661,0.228858,0.000000,0.137063,0.145660,0.090344,0.057448,0.359069,0.292589,0.389046,0.163286,0.330736
1461.000000,0.075584,0.229597,0.000000,0.136642,0.146801,0.093333,0.060263,0.359737,0.294375,0.391054,0.165706,0.333296
1462.000000,0.078302,0.232229,0.000000,0.136332,0.147127,0.095227,0.061816,0.361461,0.296028,0.387934,0.167026,0.334643
1463.000000,0.081996,0.231653,0.000000,0.138798,0.145521,0.099896,0.058088,0.361661,0.298326,0.390766,0.168323,0.336229
1464.000000,0.084731,0.233957,0.000000,0.137309,0.148866,0.102047,0.058779,0.363583,0.300599,0.392174,0.172146,0.337191
1465.000000,0.087878,0.234173,0.000000,0.138291,0.149159,0.104670,0.062096,0.362679,0.303379,0.392863,0.174941,0.339352
1466.000000,0.090450,0.234290,0.000000,0.139783,0.151209,0.106311,0.063732,0.364023,0.303365,0.396198,0.176143,0.340097
1467.000000,0.092540,0.235998,0.000000,0.138686,0.150538,0.110502,0.064272,0.363847,0.304970,0.394051,0.177250,0.339499
1468.000000,0.095464,0.236720,0.000000,0.140229,0.149870,0.111393,0.066167,0.367315,0.306631,0.396072,0.178109,0.341824
1469.000000,0.100716,0.238298,0.000000,0.141964,0.151456,0.115539,0.066303,0.367799,0.310405,0.397583,0.180288,0.343847
1470.000000,0.102827,0.237602,0.000000,0.141618,0.150209,0.118378,0.066984,0.368783,0.311398,0.397128,0.183447,0.345406
1471.000000,0.105531,0.239059,0.000000,0.143183,0.151671,0.122033,0.068232,0.371130,0.310572,0.396464,0.181913,0.347278
1472.000000,0.109142,0.239817,0.000000,0.143594,0.154095,0.126413,0.069665,0.371472,0.312279,0.396529,0.185625,0.347532
1473.000000,0.112914,0.241438,0.000000,0.142988,0.153786,0.127875,0.071791,0.371558,0.315132,0.399230,0.188504,0.351756
1474.000000,0.115265,0.240556,0.000000,0.141158,0.155523,0.131502,0.071534,0.376621,0.317920,0.400794,0.188400,0.351042
1475.000000,0.117372,0.243438,0.000000,0.142899,0.153197,0.133428,0.072796,0.375115,0.319370,0.400353,0.191716,0.352523
1476.000000,0.122174,0.243719,0.000000,0.145272,0.155478,0.136615,0.074710,0.375135,0.321618,0.401692,0.193409,0.353235
1477.000000,0.125422,0.242759,0.001268,0.143456,0.155795,0.140031,0.074985,0.376604,0.322612,0.403695,0.193302,0.354264
1478.000000,0.127206,0.246099,0.001880,0.145171,0.157771,0.140101,0.077334,0.378146,0.325853,0.402577,0.196551,0.356490
1479.000000,0.130526,0.247930,0.006483,0.146321,0.158025,0.142670,0.076319,0.379178,0.326879,0.401268,0.197538,0.357978
1480.000000,0.133607,0.247493,0.009298,0.147930,0.158525,0.146743,0.077112,0.381677,0.327819,0.403041,0.200244,0.359184
1481.000000,0.136279,0.248703,0.011411,0.146356,0.159947,0.148650,0.079551,0.381306,0.330503,0.404972,0.202153,0.362231
1482.000000,0.138516,0.248136,0.014888,0.146751,0.158552,0.151425,0.080635,0.384237,0.329306,0.403956,0.203517,0.361740
1483.000000,0.141221,0.247153,0.016575,0.147798,0.160763,0.153477,0.080337,0.382934,0.332448,0.406304,0.204806,0.363054
1484.000000,0.143831,0.247722,0.019185,0.148648,0.158882,0.155621,0.083504,0.384763,0.334229,0.405316,0.206618,0.365212
1485.000000,0.144870,0.250562,0.021671,0.148582,0.159336,0.160297,0.085029,0.386315,0.336232,0.406292,0.206727,0.365465
1486.000000,0.149289,0.250444,0.022063,0.150216,0.161652,0.160004,0.083405,0.387431,0.335431,0.406172,0.209426,0.367398
1487.000000,0.149819,0.250838,0.026498,0.148789,0.159868,0.164186,0.086435,0.388476,0.338382,0.407237,0.210191,0.366785
1488.000000,0.152931,0.252394,0.028372,0.150122,0.162409,0.166385,0.083465,0.387805,0.340516,0.407834,0.213527,0.367979
1489.000000,0.157543,0.253764,0.030281,0.150851,0.162393,0.166609,0.087808,0.388969,0.342044,0.406546,0.214665,0.370540
1490.000000,0.159557,0.252374,0.035292,0.150400,0.163809,0.169650,0.086742,0.387377,0.344182,0.408235,0.216124,0.371335
1491.000000,0.162644,0.254044,0.036716,0.152025,0.163113,0.172075,0.089429,0.390527,0.345163,0.407955,0.218596,0.371887
1492.000000,0.163286,0.256655,0.038498,0.151710,0.163655,0.175524,0.088328,0.392665,0.345723,0.409281,0.217967,0.373928
1493.000000,0.164768,0.254708,0.040241,0.152716,0.164525,0.176778,0.090041,0.393305,0.347817,0.409382,0.219139,0.375106
1494.000000,0.168003,0.257278,0.043342,0.152478,0.163759,0.179208,0.090103,0.393140,0.348275,0.411666,0.220700,0.375257
1495.000000,0.170630,0.256535,0.046239,0.153006,0.164112,0.179948,0.091487,0.395727,0.349934,0.412143,0.220793,0.376498
1496.000000,0.172851,0.258163,0.046583,0.152334,0.165679,0.185806,0.094301,0.394429,0.351868,0.412134,0.222187,0.378263
1497.000000,0.176110,0.259298,0.049527,0.152662,0.165552,0.185588,0.093116,0.394865,0.352289,0.410748,0.225623,0.378034
1498.000000,0.176778,0.259511,0.052483,0.154834,0.165539,0.188014,0.096071,0.395864,0.353932,0.412347,0.224872,0.379440
1499.000000,0.179614,0.260234,0.051723,0.154551,0.166219,0.188935,0.094293,0.395944,0.355743,0.411516,0.226432,0.381545
1500.000000,0.180355,0.258714,0.055604,0.153188,0.168242,0.190745,0.096873,0.398405,0.356680,0.413122,0.228619,0.381934
1501.000000,0.183834,0.261505,0.057195,0.154678,0.166539,0.195194,0.094440,0.398771,0.358362,0.414311,0.229496,0.382406
1502.000000,0.185387,0.260051,0.059413,0.152399,0.166834,0.193209,0.096446,0.399776,0.360593,0.415037,0.231957,0.382885
1503.000000,0.186592,0.261661,0.060927,0.154464,0.165912,0.197211,0.096846,0.399417,0.360078,0.414888,0.232268,0.383658
1504.000000,0.189023,0.262143,0.063408,0.156254,0.167881,0.197488,0.099552,0.400421,0.359999,0.416031,0.232519,0.385401
1505.000000,0.190950,0.262839,0.066995,0.155412,0.168873,0.200024,0.098814,0.398932,0.362032,0.415378,0.235374,0.388400
1506.000000,0.192698,0.263145,0.066509,0.155889,0.169335,0.201481,0.097138,0.402100,0.363023,0.415218,0.236190,0.387760
1507.000000,0.196532,0.262405,0.068844,0.152979,0.168879,0.202784,0.098496,0.402420,0.364177,0.416647,0.235083,0.386660
1508.000000,0.196414,0.262325,0.072227,0.155818,0.169988,0.205419,0.099356,0.401800,0.366043,0.416989,0.237753,0.389478
1509.000000,0.197980,0.264959,0.071323,0.156752,0.170015,0.204390,0.101849,0.403358,0.363823,0.415855,0.237767,0.388769
1510.000000,0.197796,0.264670,0.075287,0.157073,0.170638,0.208179,0.102248,0.403750,0.367955,0.417044,0.238696,0.390260
1511.000000,0.200629,0.266017,0.075038,0.157754,0.170740,0.209902,0.101654,0.406301,0.369200,0.416644,0.242237,0.390391
1512.000000,0.202849,0.265193,0.078335,0.156755,0.171546,0.210094,0.101900,0.403987,0.368803,0.415192,0.241397,0.393698
1513.000000,0.203975,0.264188,0.078784,0.156963,0.170018,0.214389,0.103643,0.405875,0.369687,0.417891,0.241934,0.391215
1514.000000,0.207551,0.266902,0.079784,0.155951,0.169061,0.213667,0.102257,0.404932,0.369688,0.416395,0.243092,0.393317
1515.000000,0.207474,0.265893,0.080814,0.157223,0.171243,0.215372,0.104289,0.405927,0.370748,0.418245,0.244711,0.392953
1516.000000,0.210357,0.266921,0.081621,0.156301,0.171541,0.216329,0.104632,0.407207,0.372227,0.416597,0.243941,0.394991
1517.000000,0.210522,0.266233,0.083647,0.155840,0.172502,0.218115,0.104396,0.407149,0.372926,0.417617,0.244892,0.395140
1518.000000,0.211850,0.268813,0.085758,0.156719,0.172375,0.220744,0.105464,0.407769,0.373754,0.418097,0.246837,0.396676
1519.000000,0.213039,0.266567,0.086100,0.159420,0.173192,0.223112,0.105548,0.408506,0.374377,0.419915,0.245397,0.396695
1520.000000,0.214408,0.267369,0.087011,0.157738,0.172009,0.222553,0.106308,0.408062,0.375342,0.418351,0.248614,0.395820
1521.000000,0.217363,0.268063,0.088255,0.158317,0.171752,0.224029,0.104825,0.409807,0.375902,0.417970,0.246704,0.399947
1522.000000,0.214527,0.267100,0.090641,0.157663,0.170264,0.225756,0.107106,0.408970,0.374740,0.419560,0.248727,0.398085
1523.000000,0.216012,0.268748,0.091980,0.156458,0.172073,0.225353,0.107837,0.409515,0.377223,0.419119,0.248015,0.397460
1524.000000,0.218601,0.270242,0.091160,0.159247,0.171320,0.227706,0.107434,0.410297,0.378855,0.420256,0.249176,0.398678
1525.000000,0.220254,0.268340,0.092195,0.156192,0.172182,0.227926,0.108003,0.410471,0.377553,0.418574,0.252126,0.399548
1526.000000,0.221990,0.269414,0.094246,0.157856,0.172116,0.228243,0.107566,0.411182,0.379642,0.419906,0.252448,0.399937
1527.000000,0.222799,0.266447,0.096364,0.158393,0.172615,0.229383,0.108828,0.411135,0.377766,0.422265,0.253108,0.400250
1528.000000,0.222934,0.269323,0.096919,0.158708,0.172120,0.228113,0.108248,0.411553,0.379175,0.419647,0.251040,0.401113
1529.000000,0.225297,0.269203,0.095425,0.157773,0.173218,0.231097,0.107267,0.411011,0.379065,0.420155,0.251950,0.401391
1530.000000,0.226234,0.268841,0.097284,0.156676,0.169618,0.230102,0.109454,0.410507,0.381566,0.418379,0.253832,0.400035
1531.000000,0.226282,0.270874,0.097458,0.157719,0.172582,0.230830,0.107206,0.410375,0.382289,0.419250,0.254679,0.403334
1532.000000,0.227924,0.269589,0.098931,0.157771,0.173637,0.233429,0.109316,0.410345,0.380992,0.420618,0.253616,0.403523
1533.000000,0.228066,0.269849,0.101582,0.157739,0.174341,0.232874,0.108829,0.413980,0.382687,0.419874,0.254270,0.402667
1534.000000,0.228033,0.269751,0.099305,0.159467,0.173231,0.234704,0.108934,0.410194,0.383572,0.420856,0.254131,0.402202
1535.000000,0.230065,0.268304,0.099829,0.157262,0.174206,0.235545,0.109710,0.413777,0.382276,0.420696,0.257317,0.402502
1536.000000,0.230220,0.269171,0.101311,0.158748,0.172705,0.236258,0.108973,0.411928,0.382809,0.418974,0.255561,0.402390
1537.000000,0.230825,0.271337,0.103091,0.158570,0.172547,0.235813,0.110327,0.414089,0.383766,0.421321,0.256428,0.402773
1538.000000,0.232983,0.268330,0.104061,0.159331,0.173076,0.238231,0.109993,0.410843,0.382527,0.419069,0.256823,0.401021
1539.000000,0.229718,0.269729,0.104488,0.158191,0.172539,0.237833,0.109429,0.412942,0.383799,0.419545,0.258171,0.404964
1540.000000,0.231383,0.270142,0.105810,0.159062,0.171749,0.238928,0.111484,0.414752,0.386136,0.420531,0.256423,0.404824
1541.000000,0.232220,0.272323,0.103429,0.158039,0.172000,0.237831,0.110440,0.414122,0.383781,0.421853,0.258837,0.402170
1542.000000,0.233625,0.271377,0.106914,0.158582,0.171381,0.239366,0.110945,0.413173,0.385408,0.419260,0.256668,0.404925
1543.000000,0.234289,0.270073,0.105922,0.156574,0.172994,0.241135,0.111800,0.411658,0.385336,0.420383,0.259375,0.404203
1544.000000,0.233568,0.271949,0.107451,0.155364,0.172444,0.241479,0.111843,0.412360,0.384892,0.420356,0.256742,0.404175
1545.000000,0.234598,0.269910,0.105858,0.158299,0.172034,0.240160,0.111073,0.415144,0.385507,0.420816,0.258586,0.405019
1546.000000,0.235206,0.271658,0.107626,0.158268,0.171784,0.240839,0.110232,0.413470,0.387254,0.421295,0.260535,0.402924
1547.000000,0.238987,0.269282,0.108274,0.158222,0.172808,0.240802,0.109137,0.413801,0.386258,0.419653,0.259813,0.404785
1548.000000,0.238772,0.271700,0.109590,0.157127,0.173031,0.241520,0.110797,0.414203,0.386604,0.421010,0.259729,0.404995
1549.000000,0.236977,0.270199,0.107224,0.159043,0.171063,0.241143,0.111701,0.412654,0.387672,0.421265,0.258439,0.405105
1550.000000,0.237424,0.269548,0.109195,0.156990,0.170844,0.242750,0.110968,0.414394,0.385947,0.421649,0.258919,0.403756
1551.000000,0.237016,0.270325,0.108414,0.157764,0.173021,0.243849,0.107169,0.413590,0.385342,0.420292,0.261153,0.405660
1552.000000,0.236616,0.270780,0.110321,0.157827,0.170621,0.242741,0.111475,0.414318,0.388299,0.419869,0.260424,0.406353
1553.000000,0.238747,0.269962,0.110890,0.158836,0.172471,0.243727,0.111522,0.413454,0.386797,0.419153,0.260974,0.405771
1554.000000,0.238187,0.270959,0.111680,0.156682,0.173463,0.243872,0.110267,0.412460,0.387674,0.418080,0.260278,0.405197
1555.000000,0.239404,0.269766,0.110120,0.156224,0.173385,0.245406,0.111528,0.413600,0.386128,0.419168,0.260032,0.408169
1556.000000,0.238175,0.270907,0.111827,0.155254,0.172419,0.243981,0.111133,0.414657,0.387378,0.419462,0.261180,0.404601
1557.000000,0.239282,0.270663,0.112490,0.158177,0.172303,0.244244,0.109778,0.414392,0.385982,0.419139,0.260762,0.406337
1558.000000,0.240446,0.270088,0.109699,0.156915,0.173756,0.244184,0.111687,0.414004,0.387223,0.419742,0.260412,0.405837
1559.000000,0.240901,0.269632,0.112152,0.156813,0.169077,0.244089,0.109095,0.414842,0.386582,0.417583,0.259239,0.407628
1560.000000,0.241175,0.270145,0.112681,0.159340,0.170851,0.245939,0.110247,0.413705,0.386415,0.418743,0.261668,0.406019
1561.000000,0.239645,0.270459,0.111632,0.156409,0.172066,0.245443,0.110083,0.413924,0.387043,0.420806,0.261208,0.406242
1562.000000,0.242014,0.271883,0.110835,0.154641,0.170780,0.245789,0.109346,0.413343,0.385099,0.419689,0.260206,0.406150
1563.000000,0.240539,0.270668,0.113130,0.155604,0.172254,0.247152,0.110401,0.414729,0.386271,0.419189,0.262028,0.404582
1564.000000,0.242139,0.270610,0.111116,0.154679,0.170870,0.247340,0.111329,0.414009,0.388244,0.418840,0.261122,0.404762
1565.000000,0.241649,0.272623,0.112254,0.155111,0.170934,0.244481,0.111184,0.413102,0.387833,0.417959,0.261163,0.405340
1566.000000,0.240425,0.269949,0.112496,0.154955,0.170418,0.246883,0.110573,0.412106,0.386428,0.416442,0.261798,0.406553
1567.000000,0.241616,0.269813,0.113345,0.154620,0.170060,0.246558,0.108062,0.414633,0.388060,0.418523,0.261591,0.405803
1568.000000,0.242416,0.269925,0.112084,0.153661,0.169923,0.245957,0.108328,0.412713,0.386638,0.415485,0.261217,0.405332
1569.000000,0.242772,0.268101,0.112098,0.156493,0.170628,0.246823,0.109732,0.413455,0.388236,0.417473,0.260730,0.406876
1570.000000,0.242116,0.268554,0.112942,0.155044,0.169467,0.244836,0.109430,0.415658,0.387391,0.417659,0.262892,0.403481
1571.000000,0.243876,0.268376,0.113901,0.154364,0.171079,0.248082,0.108861,0.414026,0.387168,0.417077,0.260158,0.404124
1572.000000,0.243430,0.269413,0.115224,0.155189,0.170661,0.247183,0.111156,0.414752,0.387384,0.419556,0.261616,0.402875
1573.000000,0.242235,0.268472,0.111462,0.154745,0.170989,0.245843,0.109246,0.412516,0.390011,0.419068,0.260759,0.406528
1574.000000,0.243301,0.268663,0.113309,0.154390,0.168642,0.246155,0.109570,0.414036,0.386665,0.418134,0.261266,0.405168
1575.000000,0.244537,0.269489,0.111923,0.154640,0.167951,0.245062,0.109899,0.412900,0.387618,0.416033,0.262009,0.406172
1576.000000,0.244607,0.269141,0.114037,0.153928,0.169526,0.246468,0.108848,0.413146,0.388136,0.418735,0.260423,0.405035
1577.000000,0.241455,0.267990,0.112081,0.154304,0.172308,0.246309,0.111264,0.414704,0.386352,0.417287,0.261292,0.406102
1578.000000,0.241785,0.267354,0.112338,0.154226,0.170554,0.245470,0.107611,0.412307,0.385675,0.415580,0.260907,0.404884
1579.000000,0.244218,0.269031,0.112411,0.153474,0.168611,0.247569,0.107821,0.412505,0.386621,0.416408,0.259948,0.405351
1580.000000,0.241690,0.268541,0.112904,0.152929,0.169468,0.248059,0.107359,0.411481,0.387930,0.417186,0.261792,0.405132
1581.000000,0.241434,0.266030,0.113278,0.154518,0.169649,0.246740,0.109737,0.413170,0.386774,0.415481,0.261186,0.405131
1582.000000,0.242274,0.267192,0.113407,0.152348,0.167431,0.246442,0.108848,0.411617,0.386828,0.416072,0.259979,0.406401
1583.000000,0.243177,0.267539,0.112881,0.153055,0.170047,0.247157,0.107372,0.413095,0.387910,0.416099,0.261452,0.403013
1584.000000,0.242646,0.268020,0.111515,0.152917,0.168387,0.246671,0.106921,0.410316,0.386131,0.414533,0.259450,0.404488
1585.000000,0.242085,0.268019,0.113525,0.151732,0.168342,0.245574,0.109038,0.412407,0.386783,0.415215,0.260183,0.404672
1586.000000,0.242043,0.267260,0.112693,0.151373,0.168335,0.245964,0.107883,0.411107,0.385291,0.414311,0.259710,0.404439
1587.000000,0.241983,0.267428,0.113852,0.151666,0.169335,0.246277,0.108798,0.412372,0.387057,0.416057,0.260817,0.403908
1588.000000,0.241789,0.266773,0.111922,0.151368,0.167314,0.246774,0.107193,0.411519,0.386895,0.414131,0.259510,0.403685
1589.000000,0.244919,0.265902,0.110963,0.150242,0.166242,0.246484,0.107631,0.410887,0.387389,0.415183,0.260670,0.405662
1590.000000,0.242900,0.266181,0.112464,0.150890,0.168152,0.246631,0.107285,0.410925,0.385374,0.413353,0.260427,0.403973
1591.000000,0.243452,0.266328,0.113723,0.151650,0.165667,0.244839,0.106225,0.410351,0.386252,0.413463,0.259376,0.406393
1592.000000,0.242035,0.266142,0.112514,0.152492,0.167291,0.246968,0.106570,0.411929,0.385089,0.413267,0.261499,0.404394
1593.000000,0.242293,0.264158,0.112076,0.151624,0.168661,0.246244,0.105395,0.409932,0.386044,0.414013,0.258841,0.403487
1594.000000,0.241719,0.265514,0.111326,0.148315,0.167937,0.248728,0.106938,0.410603,0.387694,0.414338,0.258093,0.404239
1595.000000,0.239731,0.265836,0.113872,0.151401,0.168284,0.245720,0.107071,0.411105,0.385812,0.414377,0.260273,0.403705
1596.000000,0.240953,0.265368,0.111000,0.150048,0.167747,0.246361,0.107165,0.412263,0.384687,0.412096,0.257182,0.404847
1597.000000,0.240466,0.265272,0.111217,0.150907,0.169424,0.248796,0.106707,0.410530,0.385293,0.413556,0.260737,0.402247
1598.000000,0.239970,0.265877,0.112424,0.150288,0.166312,0.246087,0.105778,0.410187,0.384281,0.412832,0.259260,0.401523
1599.000000,0.240967,0.264181,0.109908,0.149959,0.167187,0.245751,0.107325,0.410595,0.384515,0.413976,0.257644,0.403595
1600.000000,0.243427,0.263504,0.112947,0.149901,0.166241,0.244755,0.106533,0.408139,0.386400,0.413033,0.258035,0.403980
1601.000000,0.241997,0.264657,0.112203,0.149833,0.167526,0.247193,0.106897,0.408906,0.384202,0.413081,0.257261,0.403340
1602.000000,0.243269,0.265643,0.112383,0.151053,0.166400,0.244427,0.106828,0.409622,0.385879,0.412279,0.259191,0.403638
1603.000000,0.242326,0.266442,0.111947,0.149544,0.168074,0.245934,0.105120,0.409179,0.385511,0.414611,0.257393,0.403402
1604.000000,0.242633,0.265412,0.111131,0.150505,0.165719,0.244954,0.105504,0.408185,0.384873,0.411467,0.259135,0.401308
1605.000000,0.240884,0.263039,0.110131,0.150217,0.167553,0.245157,0.105762,0.410540,0.385551,0.412217,0.258241,0.402982
1606.000000,0.242242,0.264153,0.110956,0.149804,0.166636,0.243842,0.103711,0.409838,0.384305,0.412591,0.257983,0.403931
1607.000000,0.242380,0.264522,0.110022,0.147211,0.165910,0.246527,0.103606,0.409616,0.386003,0.412100,0.258881,0.402700
1608.000000,0.241007,0.264324,0.111385,0.149976,0.166385,0.244825,0.103308,0.408680,0.384385,0.411457,0.258909,0.401134
1609.000000,0.242076,0.264568,0.111606,0.148265,0.166006,0.243806,0.104375,0.409353,0.384618,0.410281,0.259346,0.402026
1610.000000,0.242014,0.262995,0.112177,0.149304,0.166004,0.246191,0.104026,0.409689,0.384420,0.411273,0.257482,0.402834
1611.000000,0.240830,0.263862,0.110972,0.147483,0.165346,0.244353,0.102802,0.408812,0.385538,0.410879,0.258001,0.403991
1612.000000,0.240189,0.264104,0.111425,0.147139,0.164758,0.245110,0.104266,0.409425,0.385316,0.413393,0.257312,0.400159
1613.000000,0.240059,0.264398,0.110104,0.150171,0.165033,0.245536,0.103902,0.408089,0.382074,0.413856,0.258028,0.402397
1614.000000,0.241262,0.262656,0.109823,0.147110,0.163594,0.245088,0.105062,0.408889,0.384874,0.411419,0.257005,0.401025
1615.000000,0.241435,0.263008,0.110676,0.149087,0.166031,0.242337,0.105776,0.409841,0.382801,0.409945,0.257278,0.402388
1616.000000,0.240248,0.260542,0.109717,0.147934,0.163867,0.245149,0.104104,0.409839,0.384131,0.411969,0.257204,0.402393
1617.000000,0.241000,0.262519,0.110275,0.147273,0.164799,0.244274,0.102838,0.409845,0.384292,0.410133,0.257837,0.401498
1618.000000,0.241477,0.262512,0.108846,0.147527,0.165581,0.243967,0.104069,0.408715,0.383977,0.410450,0.257469,0.402290
1619.000000,0.241459,0.261914,0.108929,0.146152,0.165691,0.244109,0.103321,0.408374,0.384760,0.410257,0.257895,0.402728
1620.000000,0.242327,0.262999,0.110349,0.147322,0.162996,0.242531,0.102963,0.407808,0.384910,0.410274,0.257206,0.401354
1621.000000,0.241988,0.262679,0.110505,0.146137,0.164601,0.244258,0.102234,0.406366,0.383349,0.410309,0.256659,0.400113
1622.000000,0.239646,0.260378,0.108537,0.146711,0.165075,0.242626,0.102526,0.406746,0.383246,0.409242,0.257357,0.402809
1623.000000,0.242267,0.262758,0.110099,0.147919,0.164592,0.243631,0.102708,0.407842,0.383955,0.409747,0.256176,0.402148
1624.000000,0.239991,0.261520,0.108803,0.147138,0.165811,0.244000,0.103588,0.407823,0.382383,0.411364,0.257591,0.401820
1625.000000,0.241505,0.262842,0.109259,0.145293,0.163573,0.244847,0.103194,0.409266,0.383387,0.410207,0.256667,0.400503
1626.000000,0.240468,0.260985,0.110568,0.147520,0.162276,0.242882,0.104409,0.409093,0.385150,0.410264,0.257089,0.402120
1627.000000,0.239928,0.262208,0.109868,0.146557,0.165067,0.245084,0.103161,0.407017,0.382235,0.407806,0.257037,0.403119
1628.000000,0.238474,0.261809,0.109767,0.145919,0.163653,0.244512,0.102815,0.408449,0.383343,0.410888,0.258353,0.400899
